,Station_ID,lonWGS84,latWGS84,xWGS84_UTM10N,yWGS84_UTM10N,zWGS84,OG,FAA,SBA,TTC,CBA,ISO
663,W9,-122.8057916776,38.8157444482,516860.375,4296347.781,956.21949,979820.98,61.18,-49.12,11.59,-38.63,-17.88
664,SA227A,-122.6902864725,38.4437508975,527027.381,4255097.387,27.59537,980010.3,-2.76,-9.3,1.01,-8.38,-5.51
665,05HEA001,-122.6402840481,38.5847467272,531329.726,4270758.461,262.43779,979960.01,6.8,-25.95,1.92,-24.43,-12.78
666,05HEA002,-122.6476173438,38.5889136882,530689.251,4271218.367,213.09206,979970.63,1.82,-25.41,2.02,-23.72,-12.01
667,05HEA003,-122.6489504022,38.5915806268,530572.023,4271513.856,249.40015,979963.49,5.65,-25.64,1.65,-24.37,-12.57
668,05HEA004,-122.6466173204,38.595580489,530773.498,4271958.475,283.58316,979959.51,11.86,-23.26,2.13,-21.54,-9.47
669,05HEA005,-122.6482843913,38.5980804361,530627.263,4272235.321,282.18725,979960.42,12.12,-22.84,2.24,-21.02,-8.86
670,05HEA006,-122.6516175297,38.6015803734,530335.54,4272622.582,253.87941,979965.7,8.35,-23.44,1.97,-21.86,-9.57
671,05HEA027,-122.6757857835,38.6339135409,528218.404,4276202.699,124.90365,979998.16,-1.86,-19.21,2.18,-17.25,-3.66
672,05HEA033,-122.6531175733,38.6907450819,530167.513,4282516.23,720.62416,979870.51,49.15,-34.82,6.93,-28.78,-11.69
673,05HEA034,-122.6526176007,38.6830792121,530214.219,4281665.747,679.202,979880.5700000001,47.11,-32.22,6.87,-26.2,-9.52
674,05HEA035,-122.6707855564,38.6689127258,528639.668,4280087.927,618.7702,979894.04,43.23,-29.35,6.18,-23.97,-8.48
675,05HEA036,-122.6649513537,38.6547458859,529152.953,4278517.742,405.14877,979935.51,20.07,-28.62,4.78,-24.4,-9.46
676,05HEA037,-122.6682855083,38.6469131058,528865.986,4277647.524,282.28271,979962.84,10.2,-24.75,3.64,-21.52,-7.05
677,05HEA038,-122.6677854788,38.638413276,528912.914,4276704.5,185.39653,979984.38,2.61,-21.5,3.04,-18.75,-4.71
678,05HEA046,-122.8452929742,38.7647471387,513440.604,4290682.209,1024.19853,979806.05,71.82,-46.12,20.78,-26.49,-10.04
679,05HEA047,-122.8467930999,38.7687470173,513309.533,4291125.843,911.31164,979835.22,65.81,-39.5,11.05,-29.5,-12.78
680,05HEA048,-122.835792727,38.7752464809,514263.874,4291848.726,815.37548,979852.97,53.38,-41.19,9.6,-32.57,-15.02
681,05HEA049,-122.8527934251,38.739748002,512793.442,4287907.069,550.38524,979918.51,40.38,-24.56,5.01,-20.27,-5.33
682,05HEA050,-122.8256258424,38.6872485041,515165.615,4282085.571,35.18953,980015.58,-16.79,-24.12,2.26,-21.94,-9.28
683,05HEA051,-122.8224587739,38.6790825234,515442.816,4281179.96,28.1393,980015.12,-18.69,-25.23,1.98,-23.33,-11.1
684,05HEA052,-122.8091254803,38.6540826012,516608.342,4278408.177,18.90647,980017.83,-16.6,-22.12,1.66,-20.53,-9.51
685,HE053,-122.7692887531,38.5105845927,520114.598,4262493.127,11.55969,980007.49,-16.41,-21.16,1.02,-20.19,-16.58
686,HE054,-122.781788766,38.5082510066,519025.395,4262231.529,7.24397,980008.67,-16.34,-20.61,0.98,-19.69,-16.62
687,HE055,-122.7917891418,38.5167508861,518151.348,4263172.672,2.22239,980010.94,-16.38,-20.08,0.99,-19.13,-15.93
688,HE056,-122.7926218525,38.5034183259,518082.088,4261693.102,4.52216,980010.16,-15.26,-19.23,0.96,-18.31,-15.87
689,HE057,-122.8027908139,38.5332499766,517188.321,4265001.334,1.14299,980016.7,-12.42,-16.0,1.02,-15.02,-11.25
690,HE058,-122.8262916836,38.5365840398,515139.336,4265367.159,-3.57234,980024.13,-6.73,-9.79,1.06,-8.76,-5.6
691,HE059,-122.8329579555,38.5394170026,514557.774,4265680.435,4.23589,980024.5700000001,-4.13,-8.06,1.09,-7.02,-3.93
692,HE060,-122.8171246096,38.5405837911,515937.4,4265812.53,-0.8625,980021.56,-8.82,-12.18,1.04,-11.18,-7.48
693,HE061,-122.8052911336,38.5407497028,516968.637,4265833.058,1.9012,980018.9,-10.65,-14.32,1.03,-13.32,-9.19
694,HE062,-122.806624421,38.5552492243,516849.058,4267441.717,9.64251,980019.75,-8.71,-13.23,1.07,-12.21,-7.31
695,HE063,-122.8214580822,38.5704159647,515553.312,4269122.048,17.36519,980023.08,-4.35,-9.73,1.16,-8.63,-3.33
696,HE064,-122.8317922495,38.5780830647,514651.515,4269971.114,9.5176,980028.13,-2.4,-6.9,1.28,-5.68,-0.24
697,HE065,-122.8267920504,38.5832488958,515085.97,4270545.141,35.24157,980020.09,-2.97,-10.34,1.26,-9.17,-3.26
698,HE066,-122.8351255075,38.588248902,514359.151,4271098.622,20.37388,980025.54,-2.55,-8.26,1.32,-7.0,-1.06
699,HE067,-122.8441260074,38.5925829257,513574.468,4271578.172,5.8372,980029.78,-3.18,-7.26,1.31,-6.0,-0.08
700,HE068,-122.8382928285,38.600082717,514080.993,4272411.253,29.07319,980022.98,-3.48,-10.16,1.71,-8.53,-1.96
701,HE069,-122.8501263936,38.5985828845,513050.831,4272243.078,-2.13553,980030.9299999999,-5.02,-8.21,1.3,-6.95,-0.85
702,HE070,-122.8702947047,38.6175827754,511291.618,4274348.703,7.99735,980029.12,-5.39,-9.71,1.28,-8.48,-1.87
703,HE071,-122.8559613284,38.6275838443,512537.682,4275460.321,71.83517,980013.6799999999,-2.03,-13.49,1.64,-11.99,-4.26
704,HE072,-122.8637957084,38.6279169744,511855.693,4275496.246,24.73638,980022.99,-7.28,-13.47,1.39,-12.15,-4.66
705,HE073,-122.8701290772,38.6344169942,511303.393,4276216.716,36.30267,980020.42,-6.86,-14.34,1.36,-13.07,-5.37
706,HE074,-122.860961663,38.640916765,512100.192,4276939.127,38.71056,980019.71,-7.41,-15.15,1.37,-13.87,-5.41
707,HE082,-122.8472940085,38.6889158709,513280.789,4282267.228,28.68512,980014.24,-20.27,-26.87,2.18,-24.77,-12.69
708,HE083,-122.8579603989,38.7022487819,512350.843,4283745.228,110.72965,980003.39,-7.0,-22.77,3.04,-19.93,-7.37
709,HE084,-122.8731282887,38.7057488717,511031.403,4284131.682,28.34911,980016.27,-19.84,-26.4,2.7,-23.78,-11.46
710,HE085,-122.8809627574,38.7032493176,510350.562,4283853.403,29.56327,980017.24,-18.26,-24.96,2.11,-22.94,-11.05
711,HE086,-122.8914630834,38.725249063,509434.642,4286293.486,48.64196,980015.48,-16.1,-24.93,3.14,-21.9,-8.93
712,HE087,-122.882129754,38.7119161475,510247.852,4284814.992,36.46146,980015.76,-18.39,-25.86,2.49,-23.46,-11.04
713,HE088,-122.848627251,38.6802490344,513166.425,4281305.319,24.08799,980016.2,-18.95,-25.04,1.75,-23.37,-11.91
714,JT001,-122.7634553773,38.6950810522,520570.449,4282966.832,408.50708,979943.03,25.09,-23.99,5.35,-19.2,-4.33
715,JT002,-122.7671226169,38.6905812157,520252.806,4282466.689,453.55909,979937.02,33.38,-20.73,5.9,-15.45,-1.01
716,JT003,-122.7664556443,38.6855813008,520312.224,4281912.02,511.78198,979923.09,37.86,-22.77,10.6,-12.85,1.26
717,JT004,-122.7671227414,38.6804144133,520255.661,4281338.527,507.7889,979925.6,39.61,-20.58,9.79,-11.47,2.28
718,JT005,-122.7746231257,38.6809145497,519603.14,4281392.394,455.0731,979936.39,34.09,-20.2,8.59,-12.24,1.35
719,JT006,-122.7944575545,38.6660821351,517881.642,4279742.461,54.64032,980014.63,-9.86,-19.37,2.73,-16.75,-4.5
720,JT007,-122.7889572262,38.6672480212,518359.859,4279872.92,129.04021,980001.95,0.31,-17.52,3.3,-14.44,-1.98
721,JT008,-122.7831238675,38.6700818723,518866.594,4280188.562,203.96911,979987.09,8.3,-17.9,4.75,-13.48,-0.71
722,JT009,-122.778790579,38.6742477258,519242.442,4280651.727,270.21208,979974.03,15.3,-18.31,3.77,-14.95,-1.82
723,JT010,-122.7856240981,38.6572481322,518652.421,4278763.957,58.18593,980012.77,-9.84,-19.75,2.46,-17.4,-5.45
724,JT011,-122.7789567323,38.6544150649,519233.294,4278450.963,97.7237,980005.17,-4.99,-19.32,2.67,-16.83,-4.89
725,JT012,-122.7694562057,38.6545819168,520059.902,4278471.513,164.69546,979993.7,4.18,-17.64,2.98,-14.93,-2.71
726,JT013,-122.7619558075,38.6534148078,520712.858,4278343.672,240.17624,979979.37,13.24,-17.03,2.93,-14.46,-2.13
727,JT014,-122.7674560699,38.6600817795,520232.39,4279082.243,315.30951,979964.73,21.18,-17.48,4.67,-13.27,-0.73
728,JT015,-122.7734563762,38.6632478266,519709.467,4279432.256,259.50373,979976.74,15.69,-16.73,3.8,-13.32,-0.74
729,JT016,-122.7582896097,38.6544147242,521031.572,4278455.461,283.19517,979970.2,17.25,-17.83,3.64,-14.61,-2.13
730,JT017,-122.760955722,38.6600816642,520797.951,4279083.684,397.92535,979946.8,28.74,-19.17,6.28,-13.45,-0.75
731,JT018,-122.7627897733,38.6664145778,520636.562,4279786.001,458.64652,979935.5700000001,35.67,-19.03,7.55,-12.11,0.89
732,JT019,-122.7677900014,38.6705815909,520200.386,4280247.28,481.30672,979931.54,38.26,-18.97,8.5,-11.12,1.98
733,JT020,-122.7604557427,38.6477478885,520845.025,4277715.184,192.6001,979988.51,8.2,-16.74,2.73,-14.31,-2.26
734,JT021,-122.7659560372,38.6442480479,520367.382,4277325.59,121.63917,980001.34,-0.54,-17.55,2.19,-15.57,-3.88
735,JT022,-122.812958692,38.6610825372,516273.223,4279184.236,26.73171,980016.06,-16.58,-22.97,1.69,-21.36,-10.02
736,JT023,-122.8189590623,38.6565827465,515752.155,4278683.871,67.78677,980005.31,-14.25,-25.24,1.79,-23.59,-12.76
737,JT024,-122.8592942563,38.6195826327,512248.932,4274572.025,16.9461,980024.99,-6.94,-12.26,1.33,-11.0,-3.89
738,NUN009,-122.5112791193,38.41491722,542665.624,4251965.643,375.9652,979932.83,29.72,-15.78,3.1,-13.21,-6.81
739,NUN010,-122.5039449091,38.4222499423,543301.531,4252782.708,509.46115,979906.54,43.95,-16.47,4.24,-12.92,-6.08
740,NUN011,-122.5399461537,38.4124175178,540164.346,4251675.399,99.65789,979987.03,-1.09,-15.68,1.93,-13.93,-8.18
741,NUN012,-122.5579468725,38.4172504926,538590.24,4252203.982,96.47745,979984.35,-5.17,-19.41,1.56,-18.02,-12.49
742,SRO30,-122.9716346408,38.7565830744,502464.6,4289765.292,82.18363,980012.67,-11.32,-23.9,1.87,-22.19,-10.13
743,SRO31,-122.967801504,38.7604158407,502797.502,4290190.711,51.1196,980019.8200000001,-14.1,-23.2,2.21,-21.11,-8.64
744,SRO32,-122.9803018727,38.7519165068,501711.636,4289247.262,82.45876,980013.28,-10.2,-22.82,1.75,-21.23,-9.8
745,SRO34,-122.9734678402,38.7745823343,502304.738,4291762.561,68.55102,980018.95,-10.86,-21.91,2.94,-19.11,-5.96
746,SRO35,-122.963301365,38.771248303,503188.006,4291392.9,102.69969,980012.63,-6.35,-21.22,2.67,-18.74,-5.43
747,SRO36,-122.9576341029,38.7737481085,503680.192,4291670.508,165.21659,980000.0,0.08,-21.78,2.95,-19.1,-5.45
748,SRO37,-122.9524669371,38.7800816897,504128.682,4292373.545,226.23058,979986.42,4.75,-23.93,3.44,-20.84,-6.61
749,SRO38,-122.9511338653,38.7897472743,504243.899,4293446.167,450.32073,979941.5,28.1,-25.65,5.35,-20.92,-6.19
750,SRO39,-122.9549670407,38.7970810131,503910.597,4294259.8,564.04597,979914.16,35.19,-31.28,7.82,-24.21,-9.25
751,SRO40,-122.9449664298,38.8087464552,504778.256,4295554.759,365.07494,979954.48,13.07,-31.13,4.12,-27.53,-11.33
752,SRO41,-122.9519667086,38.8182461445,504169.907,4296608.573,163.6253,979997.21,-7.2,-28.86,5.42,-23.71,-7.04
753,SRO42,-122.9226320082,38.8169130574,506716.662,4296462.39,216.42652,979983.84,-4.18,-31.74,4.84,-27.24,-9.61
754,SRO43,-122.9117982795,38.8280795942,507655.99,4297702.367,193.03845,979983.62,-12.63,-37.56,8.32,-29.55,-10.81
755,SRO44,-122.9321325811,38.8217458687,505891.476,4296998.021,181.68086,979992.29,-6.88,-30.55,5.14,-25.71,-8.1
756,SRO45,-122.9513003364,38.836245521,504226.692,4298605.955,516.40463,979929.6799999999,32.49,-28.63,4.37,-24.96,-7.43
757,SRO46,-122.9366326619,38.830412634,505500.163,4297959.472,514.87214,979926.54,29.39,-31.56,6.23,-26.02,-8.3
758,SRO47,-122.9294653961,38.8245797465,506122.768,4297312.665,492.90384,979929.24,25.84,-32.66,7.19,-26.14,-8.49
759,SRO48,-122.9294650599,38.8464119689,506120.927,4299735.342,598.19826,979910.08,37.19,-33.07,5.4,-28.45,-9.58
760,SRO49,-122.9241316797,38.85374466,506583.075,4300549.409,710.72026,979889.12,50.28,-32.57,4.92,-28.54,-9.14
761,SRO50,-122.9136310741,38.8597443346,507493.58,4301215.992,869.88011,979852.9299999999,62.64,-38.01,7.61,-31.43,-11.44
762,SRO51,-122.9051305865,38.8652440358,508230.469,4301827.018,713.553,979885.55,46.54,-36.61,3.56,-33.95,-13.22
763,SRO52,-122.9011303408,38.8697438124,508576.973,4302326.72,656.27298,979895.36,38.27,-38.47,3.81,-35.49,-14.34
764,SRO53,-122.8957970566,38.8719106726,509039.363,4302567.688,679.75988,979891.51,41.47,-37.89,3.69,-35.06,-13.63
765,SRO54,-122.8871296135,38.8737435131,509790.992,4302771.97,753.8507,979876.47,49.12,-38.53,4.09,-35.37,-13.61
766,SROR1,-122.7974558086,38.4234195153,517680.115,4252815.414,-3.14225,980013.8,-6.86,-10.0,0.92,-9.12,-11.01
767,SROR2,-122.8064561268,38.4232526145,516894.514,4252795.207,-3.45502,980016.16,-4.58,-7.69,0.98,-6.75,-8.97
768,SROR3,-122.8204566087,38.424586745,515672.118,4252940.769,-3.15963,980019.96,-0.81,-3.95,1.0,-2.99,-5.65
769,SROR4,-122.8484576828,38.4257530284,513227.725,4253065.792,19.07911,980018.54,4.54,-1.09,1.1,-0.06,-3.69
770,SROR4,-122.8319570376,38.4264198549,514667.888,4253142.279,-13.2193,980023.87,-0.16,-2.18,1.05,-1.15,-4.12
771,SROR6,-122.8589581233,38.4247531428,512311.339,4252953.39,6.26437,980023.1799999999,5.31,1.12,1.23,2.28,-1.78
772,SROR7,-122.8751258133,38.4199204044,510900.811,4252415.113,9.28769,980022.03,5.53,0.99,1.33,2.25,-2.69
773,SROR8,-122.8611251086,38.4509195391,512117.811,4255856.538,34.37092,980016.27,4.75,-2.58,1.1,-1.57,-4.37
774,SROR9,-122.8454574883,38.4469195082,513485.666,4255414.868,-6.16556,980024.14,0.47,-2.33,1.03,-1.34,-3.77
775,SRO1-0,-122.7107873562,38.4417510017,525239.049,4254869.663,19.99786,980005.4299999999,-9.78,-15.48,0.94,-14.61,-12.51
776,SRO1-2,-122.7102873358,38.4420849928,525282.568,4254906.86,20.39586,980005.4,-9.71,-15.46,0.94,-14.59,-12.46
777,SRO1-4,-122.7096203086,38.4424179833,525340.662,4254943.992,20.70384,980005.51,-9.54,-15.32,0.94,-14.45,-12.27
778,SRO1-6,-122.7091202878,38.4427509746,525384.181,4254981.079,21.01184,980005.62,-9.36,-15.18,0.95,-14.3,-12.09
779,SRO1-8,-122.7084532603,38.4430849651,525442.273,4255018.322,21.31883,980005.66,-9.26,-15.11,0.95,-14.23,-11.98
780,SRO167,-122.7367876173,38.7692447331,522865.885,4291202.819,905.01882,979835.02,63.54,-41.03,6.15,-35.94,-16.16
781,SRO2-0,-122.7072872113,38.4435849505,525543.854,4255074.124,21.90381,980005.91,-8.87,-14.79,0.95,-13.91,-11.6
782,SRO2-2,-122.7066201846,38.4434179509,525602.122,4255055.779,22.14979,980005.84,-8.85,-14.8,0.95,-13.92,-11.6
783,SRO2-4,-122.7059531574,38.4434179481,525660.331,4255055.964,22.15077,980005.98,-8.71,-14.66,0.96,-13.77,-11.43
784,SRO2-6,-122.7052871306,38.4432509487,525718.512,4255037.619,22.42775,980006.04,-8.55,-14.53,0.96,-13.64,-11.28
785,SRO2-8,-122.704620103,38.4432509461,525776.721,4255037.805,22.45873,980006.1799999999,-8.41,-14.38,0.96,-13.5,-11.12
786,SRO231,-122.9724677609,38.8159134353,502390.23,4296348.982,157.15778,980000.51,-5.67,-26.61,4.83,-22.04,-6.31
787,SRO232,-122.890463059,38.8272454565,509508.018,4297611.809,266.24489,979966.81,-6.8,-39.91,7.08,-33.24,-13.86
788,SRO234,-122.8657949511,38.8167452123,511650.97,4296449.476,307.40505,979954.48,-5.5,-43.22,6.56,-37.12,-17.6
789,SRO235,-122.8497939262,38.8072454186,513041.827,4295397.468,367.16346,979940.81,0.1,-44.31,7.03,-37.8,-18.38
790,SRO236,-122.8269585571,38.7999124047,515026.077,4294587.247,484.24373,979917.7,13.75,-43.76,5.56,-38.85,-19.27
791,SRO237,-122.8109577344,38.799912125,516415.511,4294589.967,422.72632,979925.4299999999,2.48,-48.13,8.37,-40.35,-20.25
792,SRO238,-122.8324587696,38.7929127541,514549.888,4293809.625,706.40474,979875.3200000001,40.54,-41.83,5.75,-36.97,-18.14
793,SRO239,-122.8224580408,38.7755801939,515422.121,4291887.92,794.18415,979858.46,52.29,-39.9,7.01,-33.86,-15.87
794,SRO240,-122.810124116,38.7647463894,516495.999,4290687.879,653.96962,979887.21,38.74,-37.76,5.68,-32.92,-15.14
795,SRO241,-122.826457847,38.7529141791,515079.449,4289372.081,648.37982,979895.92,46.8,-29.08,6.34,-23.57,-7.01
796,SRO242,-122.7941245877,38.656915285,517912.893,4278725.328,28.46914,980018.24,-13.5,-20.09,2.01,-18.16,-6.48
797,SRO243,-122.8064579245,38.6767482402,516835.143,4280923.753,34.94184,980017.94,-13.58,-20.88,2.6,-18.37,-5.77
798,SRO244,-122.7854565275,38.6959145082,518656.961,4283054.609,144.85267,979996.47,-2.88,-22.46,3.72,-18.98,-4.55
799,SRO245,-122.7747899062,38.6987472087,519583.772,4283371.166,186.05445,979988.31,1.41,-22.77,4.07,-19.0,-4.08
800,SRO246,-122.7656224194,38.7004139851,520380.484,4283558.12,262.29024,979972.95,9.41,-23.3,3.59,-20.1,-4.87
801,SRO247,-122.7622891674,38.7072467687,520668.363,4284317.071,343.72629,979954.98,15.95,-25.86,4.02,-22.34,-6.63
802,SRO248,-122.7644550986,38.7205805106,520476.236,4285796.174,442.5776,979933.15,23.41,-29.45,5.42,-24.64,-8.21
803,SRO249,-122.766121893,38.7280803819,520329.214,4286628.034,555.41779,979908.94,33.34,-32.15,5.23,-27.66,-10.86
804,SRO250,-122.7532883036,38.7267461429,521445.139,4286482.905,624.02443,979894.28,39.95,-33.21,6.71,-27.3,-10.29
805,SRO251,-122.7619546148,38.7362460952,520689.088,4287535.085,604.25884,979899.9,38.62,-32.32,4.11,-29.0,-11.6
806,SRO252,-122.7676218404,38.7460799702,520193.766,4288625.049,616.18717,979896.48,38.0,-34.27,3.9,-31.17,-13.32
807,SRO253,-122.7544542607,38.7594123377,521334.067,4290107.483,925.36309,979830.38,66.06,-40.79,7.44,-34.43,-15.65
808,SRO254,-122.8206261045,38.665915613,515605.083,4279719.205,22.65,980015.67,-18.65,-24.59,1.66,-23.01,-11.61
809,SRO255,-122.8399596373,38.6870827781,513919.012,4282064.907,32.7749,980014.15,-18.94,-26.0,2.07,-24.02,-11.84
810,SRO256,-122.8324590962,38.6935825352,514570.031,4282787.32,43.80683,980016.28,-14.0,-22.28,2.52,-19.87,-7.01
811,SRO257,-122.825792269,38.7195819104,515144.32,4285673.437,410.70716,979943.5700000001,24.14,-25.18,5.0,-20.75,-6.2
812,SRO258,-122.8252919108,38.7304147304,515185.524,4286875.594,556.79535,979914.76,39.42,-26.24,5.33,-21.64,-6.44
813,SRO259,-122.8334582627,38.7405816536,514473.657,4288002.456,582.74676,979909.65,41.4,-27.15,5.32,-22.59,-7.01
814,SRO260,-122.8666279401,38.7012489006,511597.331,4283633.143,30.04786,980016.31,-18.87,-25.63,2.78,-22.94,-10.7
815,SRO261,-122.8976307125,38.7112493328,508900.253,4284739.378,32.45685,980018.71,-16.61,-23.63,2.08,-21.64,-9.8
816,SRO262,-122.9778015966,38.8367457221,501926.608,4298660.569,442.25732,979945.66,25.57,-27.26,4.05,-23.82,-7.23
817,SRO263,-122.9938001346,38.8835760789,500537.736,4303857.043,861.54663,979863.38,68.44,-31.28,9.13,-23.18,-4.82
818,SRO264,-122.9761338816,38.8705783005,502070.369,4302414.948,757.61392,979886.14,60.29,-27.81,4.76,-23.98,-5.61
819,SRO265,-122.9944683024,38.8402457358,500480.075,4299048.739,404.11882,979953.01,20.86,-27.71,4.99,-23.29,-7.12
820,SRO267,-122.9379660381,38.7729149036,505388.758,4291579.024,307.31107,979968.44,12.42,-25.33,2.77,-23.02,-8.79
821,SRO268,-122.9132984059,38.7729148047,507531.582,4291580.755,344.26543,979959.64,15.0,-26.88,2.91,-24.47,-9.36
822,SRO278,-122.810624938,38.8172444669,516440.426,4296513.355,932.13164,979825.48,58.12,-49.48,10.68,-39.88,-19.17
823,SRO279,-122.7777903403,38.8150779939,519291.519,4296279.364,1044.09376,979808.3,75.64,-44.48,8.58,-37.07,-15.72
824,SRO288,-122.8757956555,38.8600776234,510776.224,4301256.762,982.74114,979822.16,66.63,-46.64,9.51,-38.25,-17.07
825,SRO289,-122.866461134,38.8460780924,511588.378,4299704.4,778.17363,979860.78,43.4,-46.99,10.75,-37.19,-16.33
826,SRO291,-122.8226255041,38.8130788104,515399.504,4296049.011,657.44987,979883.33,31.63,-45.25,5.65,-40.44,-20.08
827,SRO292,-122.7829561634,38.787079086,518850.414,4293171.319,536.46835,979904.66,17.92,-45.41,7.08,-39.05,-19.06
828,SRO3-0,-122.7009529333,38.4474178533,526095.242,4255501.201,24.68072,980007.72,-6.56,-12.78,0.97,-11.89,-9.2
829,SRO3-2,-122.7004529131,38.4470848581,526138.994,4255464.393,25.1987,980007.5700000001,-6.52,-12.79,0.97,-11.91,-9.22
830,SRO3-4,-122.699952893,38.4467508628,526182.748,4255427.475,25.44268,980007.42,-6.56,-12.87,0.98,-11.97,-9.28
831,SRO3-6,-122.6994528733,38.4462508707,526226.561,4255372.137,25.07666,980007.49,-6.56,-12.83,0.98,-11.93,-9.25
832,SRO3-8,-122.698952853,38.4459178756,526270.315,4255335.33,24.68064,980007.67,-6.47,-12.69,0.98,-11.79,-9.11
833,SRO300,-122.646117316,38.6029132764,530813.905,4272772.317,184.67029,979980.86,2.04,-22.01,1.97,-20.34,-7.8
834,SRO301,-122.6619509715,38.6207459625,529427.919,4274745.911,114.91204,979996.47,-5.47,-21.7,2.1,-19.81,-6.62
835,SRO302,-122.7251209864,38.6494142054,523919.289,4277908.707,64.27522,980013.52,-6.56,-17.13,2.21,-15.06,-1.79
836,SRO304,-122.8692944925,38.6100828839,511379.877,4273516.61,0.75118,980032.66,-3.42,-6.93,1.27,-5.71,0.46
837,SRO305,-122.7932906052,38.5399166466,518014.677,4265742.902,8.50587,980014.8200000001,-12.63,-17.03,1.04,-16.04,-11.57
838,SRO306,-122.8702960143,38.6444169006,511287.295,4277326.327,25.54286,980023.42,-8.07,-14.34,1.32,-13.1,-4.75
839,SRO307,-122.8461259808,38.584083108,513401.878,4270634.71,2.20508,980034.06,0.74,-2.94,1.22,-1.77,3.56
840,SRO308,-122.7607885324,38.5090844891,520856.125,4262328.565,17.00744,980007.0700000001,-15.03,-20.38,1.08,-19.37,-15.53
841,SRO310,-122.7202871794,38.5494158307,524373.712,4266813.784,103.26717,979998.09,-1.04,-16.01,2.15,-14.05,-6.64
842,SRO311,-122.6972861408,38.5542484499,526376.223,4267356.374,120.42467,979994.74,0.45,-16.43,2.11,-14.53,-6.14
843,SRO312,-122.6692850357,38.5494151751,528817.965,4266828.465,206.44986,979980.52,13.18,-13.32,2.28,-11.36,-2.4
844,SRO313,-122.6512843522,38.5514148475,530385.678,4267056.151,235.45643,979979.3,20.72,-9.02,3.22,-6.16,3.39
845,SRO314,-122.6277835049,38.5599142435,532429.634,4268007.3,272.08699,979965.92,17.88,-15.96,1.61,-14.76,-4.12
846,SRO317,-122.6771184254,38.5825812512,528122.445,4270506.253,136.0937,979987.79,-4.2,-22.82,2.08,-20.97,-10.39
847,SRO318,-122.6782858814,38.6270807525,528003.462,4275443.737,119.16458,979999.8200000001,-1.36,-18.07,1.78,-16.5,-3.37
848,SRO4-0,-122.6916195344,38.443584903,526911.111,4255078.578,27.0124,980010.11,-3.11,-9.59,1.01,-8.67,-5.86
849,SRO4-2,-122.6907864955,38.4437508983,526983.746,4255097.24,27.68638,980010.34,-2.69,-9.25,1.01,-8.32,-5.47
850,SRO4-4,-122.6901194641,38.4439178939,527041.893,4255115.966,28.08437,980010.54,-2.38,-8.98,1.01,-8.06,-5.18
851,SRO4-6,-122.6892864241,38.4442508862,527114.464,4255153.16,28.33235,980010.77,-2.11,-8.73,1.01,-7.81,-4.88
